Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Tariff Plan,Status,Age,Customer Value,FN,FP,Churn
6,0,43,0,1260,22,17,17,1,2,34,134.19,120.771,63.419,0
8,0,44,0,1095,22,30,14,1,2,40,164.68,148.212,66.468,0
6,0,43,0,385,8,17,6,1,2,44,94.185,84.7665,60,1
9,0,43,2,7893,135,401,49,1,1,36,1925.12,1732.608,242.512,0
13,0,43,3,11850,162,28,53,1,1,38,370.3,333.27,87.03,0
14,0,43,3,7103,83,125,43,1,1,32,885.87,797.283,138.587,0
29,1,39,0,1340,55,33,23,1,2,36,187.8,169.02,68.78,1
27,0,42,10,10820,101,18,48,1,1,44,190.815,171.7335,69.0815,0
19,0,42,3,6203,106,43,30,1,1,41,424.36,381.924,92.436,0
7,0,40,2,3225,30,17,20,1,1,43,198.2,178.38,69.82,0
15,1,41,0,3375,49,26,22,1,2,43,240.96,216.864,74.096,1
15,1,42,0,2653,52,51,37,1,2,40,195.125,175.6125,69.5125,1
6,0,42,0,518,10,17,8,1,2,38,89.12,80.208,60,1
7,0,42,2,2053,33,17,12,1,1,32,94.65,85.185,60,0
9,0,39,3,7170,105,31,28,1,1,39,155.625,140.0625,65.5625,0
6,1,42,0,1013,15,26,10,1,2,42,90.7,81.63,60,1
6,0,42,3,723,12,21,8,1,1,39,42.525,38.2725,60,0
31,0,37,5,16460,246,17,86,1,1,44,828.27,745.443,132.827,0
12,0,40,5,7350,124,288,39,2,1,40,1450.96,1305.864,195.096,0
8,0,42,2,4103,90,19,34,1,1,44,243.72,219.348,74.372,0
9,1,41,0,2050,52,55,26,1,2,38,190.05,171.045,69.005,0
12,0,42,2,3165,61,192,29,1,1,41,1009.17,908.253,150.917,0
10,0,33,3,1700,44,210,17,2,1,35,909.76,818.784,140.976,0
10,0,32,2,1953,47,47,74,1,1,41,100.5,90.45,60.05,0
17,0,33,0,1085,33,27,13,1,2,32,152.72,137.448,65.272,0
6,0,32,0,1210,18,38,9,1,2,36,125.7,113.13,62.57,0
16,0,31,2,1610,40,36,19,1,1,34,236.25,212.625,73.625,0
8,0,31,2,3610,69,25,29,1,1,37,247.16,222.444,74.716,0
8,0,24,2,2080,34,45,20,1,1,35,264.56,238.104,76.456,0
22,0,23,3,6778,149,102,48,2,1,42,770.715,693.6435,127.0715,0
18,0,21,2,9318,179,90,46,1,1,30,277.455,249.7095,77.7455,0
14,0,22,5,3238,53,48,25,2,1,41,323.64,291.276,82.364,0
8,0,15,3,4775,48,232,16,1,1,42,1120.92,1008.828,162.092,0
9,1,15,3,1873,27,17,13,1,1,30,144,129.6,64.4,1
12,0,36,1,4595,75,7,15,1,1,34,214.8,193.32,71.48,0
5,0,37,0,305,6,7,2,1,2,37,40.44,36.396,60,0
14,0,35,1,2678,64,356,22,1,1,40,1533.68,1380.312,203.368,0
14,0,36,1,4423,70,7,33,1,1,34,233.685,210.3165,73.3685,0
7,0,36,1,2618,62,7,31,1,1,41,152.1,136.89,65.21,0
15,0,36,1,4000,86,29,26,1,1,37,279.44,251.496,77.944,0
8,0,36,1,2585,43,282,16,1,1,41,1233.12,1109.808,173.312,0
17,0,35,2,9340,125,141,41,1,1,43,942.6,848.34,144.26,0
11,0,36,1,13998,173,7,42,1,1,31,594.84,535.356,109.484,0
11,0,36,1,4740,87,7,23,1,1,36,221.08,198.972,72.108,0
10,0,36,1,6143,99,7,10,1,1,38,277.68,249.912,77.768,0
13,0,36,0,2463,58,7,15,1,2,34,128.84,115.956,62.884,0
29,0,36,3,15365,229,51,30,1,1,40,827.76,744.984,132.776,0
8,0,36,1,3320,31,480,6,1,1,43,2054.04,1848.636,255.404,0
13,0,35,1,15710,186,147,28,1,1,34,1376.82,1239.138,187.682,0
7,0,35,1,6725,90,183,24,1,1,44,1004.6,904.14,150.46,0
5,0,35,0,1100,18,7,9,1,2,43,81.81,73.629,60,0
6,0,36,0,935,18,10,6,1,2,41,78.12,70.308,60,0
5,0,35,0,305,6,7,2,1,2,36,45.495,40.9455,60,1
7,0,35,1,7733,131,381,41,1,1,44,1838.56,1654.704,233.856,0
11,0,35,1,11690,158,8,45,1,1,34,316.2,284.58,81.62,0
12,0,35,1,6943,79,105,35,1,1,30,788.49,709.641,128.849,0
27,1,31,0,1180,51,13,15,1,2,32,101.24,91.116,60.124,1
25,0,34,8,10660,97,7,40,1,1,36,171.855,154.6695,67.1855,0
17,0,34,1,6043,102,23,22,1,1,36,380.025,342.0225,88.0025,0
5,0,32,1,3065,26,7,12,1,1,34,151.64,136.476,65.164,0
13,1,33,0,3215,45,7,14,1,2,34,158.4,142.56,65.84,1
13,1,34,0,2493,48,31,29,1,2,36,225.64,203.076,72.564,1
5,0,34,0,305,6,7,2,1,2,44,40.44,36.396,60,1
5,0,34,1,1893,29,7,4,1,1,34,65.55,58.995,60,0
7,0,31,1,7010,101,11,20,1,1,38,123.165,110.8485,62.3165,0
5,0,34,0,305,6,7,2,1,2,31,25.275,22.7475,60,1
5,0,34,1,305,-6,7,2,1,1,36,15.165,13.6485,60,0
29,0,29,3,16300,242,7,78,1,1,36,775.89,698.301,127.589,0
10,0,32,3,7190,120,268,31,2,1,30,1364.4,1227.96,186.44,0
6,0,34,1,3943,86,7,26,1,1,39,189.16,170.244,68.916,0
7,0,33,0,1890,48,35,18,1,2,39,217.52,195.768,71.752,0
10,0,34,1,3005,57,172,21,1,1,30,911.79,820.611,141.179,0
8,0,25,1,1540,40,190,9,2,1,35,823.2,740.88,132.32,0
8,0,24,1,1793,43,27,66,1,1,37,113.4,102.06,61.34,0
15,0,25,0,925,29,7,5,1,2,42,66.16,59.544,60,0
5,0,24,0,305,6,18,2,1,2,32,52.775,47.4975,60,0
14,0,23,1,1450,36,16,11,1,1,31,138.87,124.983,63.887,0
6,0,23,1,3450,65,7,21,1,1,34,168.6,151.74,66.86,0
6,0,16,1,1920,30,25,12,1,1,36,200.25,180.225,70.025,0
20,0,15,1,6618,145,82,40,2,1,36,673.335,606.0015,117.3335,0
16,0,13,1,9158,175,70,38,1,1,32,244.995,220.4955,74.4995,0
12,0,14,3,3078,49,28,17,1,1,32,237.08,213.372,73.708,0
6,0,7,1,4615,44,212,8,1,1,31,1034.36,930.924,153.436,0
7,1,7,1,1713,23,7,5,1,1,37,97.44,87.696,60,1
18,0,46,2,4935,87,27,25,1,1,41,308.88,277.992,80.888,0
10,0,47,0,883,21,29,12,1,2,40,152.16,136.944,65.216,0
20,0,45,2,3018,76,381,32,1,1,38,1647.76,1482.984,214.776,0
20,0,46,2,4763,82,23,43,1,1,38,392.975,353.6775,89.2975,0
13,0,46,2,2958,74,24,41,1,1,41,244.44,219.996,74.444,0
21,0,46,3,4340,98,54,36,1,1,39,393.52,354.168,89.352,0
14,0,46,2,2925,55,307,26,1,1,39,842,757.8,134.2,0
23,0,45,4,9680,137,166,51,1,1,40,1056.68,951.012,155.668,0
17,0,46,2,14338,185,22,52,1,1,34,668.92,602.028,116.892,0
17,0,46,3,5080,99,24,33,1,1,35,189.475,170.5275,68.9475,0
16,0,46,2,6483,111,29,20,1,1,37,379.76,341.784,87.976,0
19,0,46,0,2803,70,30,25,1,2,44,146.825,132.1425,64.6825,0
35,0,46,5,15705,241,76,40,1,1,32,941.84,847.656,144.184,0
14,0,46,3,3660,43,505,16,1,1,40,1355.075,1219.5675,185.5075,0
19,0,45,2,16050,198,172,38,1,1,34,1505.16,1354.644,200.516,0
13,0,45,3,7065,102,208,34,1,1,35,699.175,629.2575,119.9175,0
10,0,45,0,1440,30,22,19,1,2,34,146.8,132.12,64.68,0
12,0,46,0,1275,30,35,16,1,2,44,192.2,172.98,69.22,0
10,0,45,0,565,16,22,8,1,2,30,111.24,100.116,61.124,1
13,0,45,2,8073,143,406,51,1,1,41,1952.64,1757.376,245.264,0
17,0,45,3,12030,170,33,55,1,1,32,387.5,348.75,88.75,0
18,0,45,3,7283,91,130,45,1,1,32,916.83,825.147,141.683,0
33,1,41,0,1520,63,38,25,1,2,41,215.32,193.788,71.532,1
31,0,44,10,11000,109,23,50,1,1,39,201.135,181.0215,70.1135,0
23,0,44,3,6383,114,48,32,1,1,36,451.88,406.692,95.188,0
11,0,42,2,3405,38,22,22,1,1,38,141.075,126.9675,64.1075,0
19,1,43,0,3555,57,31,24,1,2,41,268.48,241.632,76.848,1
19,1,44,0,2833,60,56,39,1,2,30,212.325,191.0925,71.2325,1
10,0,44,0,698,18,22,10,1,2,37,116.64,104.976,61.664,1
11,0,44,2,2233,41,22,14,1,1,39,111.85,100.665,61.185,0
13,0,41,3,7350,113,36,30,1,1,33,165.945,149.3505,66.5945,0
10,1,44,0,1193,23,31,12,1,2,37,107.9,97.11,60.79,1
10,0,44,3,903,20,26,10,1,1,30,52.845,47.5605,60,0
35,0,39,5,16640,254,22,88,2,1,31,859.23,773.307,135.923,0
16,1,42,5,7530,132,293,41,2,1,40,1478.48,1330.632,197.848,0
12,0,44,2,4283,98,24,36,1,1,42,271.24,244.116,77.124,0
13,0,43,0,2230,60,60,28,1,2,30,207.25,186.525,70.725,0
16,0,44,2,3345,69,197,31,1,1,40,1040.13,936.117,154.013,0
14,0,35,3,1880,52,215,19,2,1,32,937.28,843.552,143.728,0
14,0,34,2,2133,55,52,76,1,1,31,110.82,99.738,61.082,0
21,0,35,0,1265,41,32,15,1,2,44,180.24,162.216,68.024,0
10,0,34,0,1390,26,43,11,1,2,32,142.9,128.61,64.29,0
20,0,33,2,1790,48,41,21,1,1,30,267.21,240.489,76.721,0
12,0,33,2,3790,77,30,31,1,1,32,171.675,154.5075,67.1675,0
12,0,26,2,2260,42,50,22,1,1,37,292.08,262.872,79.208,0
26,0,25,3,6958,157,107,50,2,1,30,801.675,721.5075,130.1675,0
22,0,23,2,9498,187,95,48,1,1,30,287.775,258.9975,78.7775,0
18,0,24,5,3418,61,53,27,2,1,32,219.475,197.5275,71.9475,0
12,0,17,3,4955,56,237,18,1,1,30,1148.44,1033.596,164.844,0
13,0,17,3,2053,35,22,15,1,1,36,171.52,154.368,67.152,1
8,0,34,1,4415,67,7,13,1,1,41,207.28,186.552,70.728,0
5,0,35,0,305,6,7,2,1,2,42,45.495,40.9455,60,0
10,0,33,1,2498,56,351,20,1,1,31,1506.16,1355.544,200.616,0
10,0,34,1,4243,62,7,31,1,1,40,225.225,202.7025,72.5225,0
5,0,34,1,2438,54,7,29,1,1,41,175.56,158.004,67.556,0
11,0,34,1,3820,78,24,24,1,1,41,251.92,226.728,75.192,0
5,0,34,1,2405,35,277,14,1,1,32,1205.6,1085.04,170.56,0
13,0,33,2,9160,117,136,39,1,1,43,915.08,823.572,141.508,0
7,0,34,1,13818,165,7,40,1,1,38,587.32,528.588,108.732,0
7,0,34,1,4560,79,7,21,1,1,38,213.56,192.204,71.356,0
6,0,34,1,5963,91,7,8,1,1,32,270.16,243.144,77.016,0
9,0,34,0,2283,50,7,13,1,2,30,121.32,109.188,62.132,0
25,0,34,3,15185,221,46,28,1,1,34,800.24,720.216,130.024,0
5,0,34,1,3140,23,475,4,1,1,44,2026.52,1823.868,252.652,0
9,0,33,1,15530,178,142,26,1,1,37,1345.86,1211.274,184.586,0
5,0,33,1,6545,82,178,22,1,1,37,977.08,879.372,147.708,0
5,0,33,0,920,10,7,7,1,2,34,73.35,66.015,60,0
5,0,34,0,755,10,7,4,1,2,41,58.6,52.74,60,0
5,0,33,0,305,6,7,2,1,2,42,45.495,40.9455,60,1
5,0,33,1,7553,123,376,39,1,1,44,2037.42,1833.678,253.742,0
7,0,33,1,11510,150,7,43,1,1,38,309,278.1,80.9,0
8,0,33,1,6763,71,100,33,1,1,43,757.53,681.777,125.753,0
23,0,29,0,1000,43,8,13,1,2,35,82.935,74.6415,60,1
21,0,32,8,10480,89,7,38,1,1,33,169.035,152.1315,66.9035,0
13,0,32,1,5863,94,18,20,1,1,32,349.065,314.1585,84.9065,1
5,0,30,1,2885,18,7,10,1,1,36,144.12,129.708,64.412,0
9,0,31,0,3035,37,7,12,1,2,38,150.88,135.792,65.088,1
9,1,32,0,2313,40,26,27,1,2,41,198.12,178.308,69.812,1
5,0,32,0,305,6,7,2,1,2,30,40.44,36.396,60,1
5,0,32,1,305,6,7,2,1,1,39,40.44,36.396,60,0
5,0,29,1,6830,93,7,18,1,1,37,114.345,102.9105,61.4345,0
5,0,32,0,305,6,7,2,1,2,30,25.275,22.7475,60,1
5,0,32,1,305,-6,7,2,1,1,40,15.165,13.6485,60,1
25,0,27,3,16120,234,7,76,1,1,33,767.43,690.687,126.743,0
6,0,30,3,7010,112,263,29,2,1,30,1503.99,1353.591,200.399,0
5,0,32,1,3763,78,7,24,1,1,39,204.345,183.9105,70.4345,0
5,0,31,0,1710,40,30,16,1,2,35,190,171,69,0
6,0,32,1,2825,49,167,19,1,1,34,880.83,792.747,138.083,0
5,0,23,1,1360,32,185,7,2,1,40,895.14,805.626,139.514,0
5,0,22,1,1613,35,22,64,1,1,32,96.2,86.58,60,0
11,0,23,0,745,21,7,3,1,2,44,65.97,59.373,60,0
5,0,22,0,305,6,13,2,1,2,42,40.275,36.2475,60,0
10,0,21,1,1270,28,11,9,1,1,36,107.91,97.119,60.791,0
5,0,21,1,3270,57,7,19,1,1,35,161.08,144.972,66.108,0
5,0,14,1,1740,22,20,10,1,1,44,169.29,152.361,66.929,0
16,0,13,1,6438,137,77,38,2,1,44,642.375,578.1375,114.2375,0
12,0,11,1,8978,167,65,36,1,1,34,391.125,352.0125,89.1125,0
8,0,12,3,2898,41,23,15,1,1,31,209.56,188.604,70.956,0
5,0,5,1,4435,36,207,6,1,1,43,1006.84,906.156,150.684,0
5,1,5,0,1533,15,7,3,1,1,37,89.92,80.928,60,1
15,0,43,1,4855,85,23,24,1,1,41,289.6,260.64,78.96,0
7,0,44,0,803,19,25,11,1,2,40,132.88,119.592,63.288,0
17,0,42,1,2938,74,377,31,1,1,40,1628.48,1465.632,212.848,0
17,0,43,1,4683,80,19,42,1,1,32,366.465,329.8185,86.6465,0
10,0,43,1,2878,72,20,40,1,1,32,222.75,200.475,72.275,0
18,0,43,2,4260,96,50,35,1,1,30,374.24,336.816,87.424,0
11,0,43,1,2845,53,303,25,1,1,38,1327.92,1195.128,182.792,0
20,0,42,3,9600,135,162,50,1,1,42,1037.4,933.66,153.74,0
14,0,43,1,14258,183,18,51,1,1,39,649.64,584.676,114.964,0
14,0,43,2,5000,97,20,32,1,1,40,283.88,255.492,78.388,0
13,0,43,1,6403,109,25,19,1,1,33,360.48,324.432,86.048,0
16,1,43,0,2723,68,26,24,1,2,43,215.64,194.076,71.564,0
32,0,43,4,15625,239,72,39,1,1,35,922.56,830.304,142.256,0
11,0,43,2,3580,41,501,15,1,1,37,2148.84,1933.956,264.884,0
16,0,42,1,15970,196,168,37,1,1,34,1483.47,1335.123,198.347,0
10,0,42,2,6985,100,204,33,1,1,35,1099.4,989.46,159.94,0
7,0,42,0,1360,28,18,18,1,2,44,143.46,129.114,64.346,0
9,0,43,0,1195,28,31,15,1,2,42,172.92,155.628,67.292,0
7,0,42,0,485,14,18,7,1,2,32,103.455,93.1095,60.3455,1
10,0,42,1,7993,141,402,50,1,1,34,1933.36,1740.024,243.336,0
14,0,42,2,11950,168,29,54,1,1,34,375.45,337.905,87.545,0
15,0,42,2,7203,89,126,44,1,1,30,895.14,805.626,139.514,0
30,0,38,0,1440,61,34,24,1,2,34,196.04,176.436,69.604,1
28,0,41,9,10920,107,19,49,2,1,36,193.905,174.5145,69.3905,0
20,0,41,2,6303,112,44,31,1,1,44,486.675,438.0075,98.6675,0
8,0,39,1,3325,36,18,21,1,1,43,206.44,185.796,70.644,0
16,1,40,0,3475,55,27,23,1,2,44,249.2,224.28,74.92,1
16,1,41,0,2753,58,52,38,1,2,44,200.275,180.2475,70.0275,1
7,1,41,0,618,16,18,9,1,2,39,97.36,87.624,60,1
8,0,41,1,2153,39,18,13,1,1,42,99.8,89.82,60,0
10,0,38,2,7270,111,32,29,1,1,37,158.715,142.8435,65.8715,0
7,0,41,0,1113,21,27,11,1,2,35,95.85,86.265,60,1
7,0,41,2,823,18,22,9,1,1,42,45.615,41.0535,60,0
32,1,36,4,16560,252,18,87,2,1,42,837.54,753.786,133.754,0
13,0,39,4,7450,130,289,40,2,1,40,1459.2,1313.28,195.92,0
9,0,41,1,4203,96,20,35,1,1,33,251.96,226.764,75.196,0
10,0,40,0,2150,58,56,27,1,2,42,312.32,281.088,81.232,0
13,0,41,1,3265,67,193,30,1,1,38,1018.44,916.596,151.844,0
11,0,32,2,1800,50,211,18,2,1,39,918,826.2,141.8,0
11,0,31,1,2053,53,48,75,1,1,36,103.59,93.231,60.359,0
18,0,32,0,1185,39,28,14,1,2,36,160.96,144.864,66.096,0
7,0,31,0,1310,24,39,10,1,2,33,130.85,117.765,63.085,0
17,0,30,1,1710,46,37,20,1,1,43,245.52,220.968,74.552,0
9,0,30,1,3710,75,26,30,1,1,38,255.4,229.86,75.54,0
9,0,23,1,2180,40,46,21,1,1,41,272.8,245.52,77.28,0
23,0,22,2,6878,155,103,49,2,1,34,779.985,701.9865,127.9985,0
19,0,20,1,9418,185,91,47,1,1,34,280.545,252.4905,78.0545,0
15,0,21,4,3338,59,49,26,1,1,43,331.88,298.692,83.188,0
9,0,14,2,4875,54,233,17,1,1,34,1129.16,1016.244,162.916,0
10,0,14,2,1973,33,18,14,1,1,37,152.24,137.016,65.224,1
11,0,37,1,4495,69,7,14,1,1,33,210.56,189.504,71.056,0
5,0,38,0,305,6,7,2,1,2,44,40.44,36.396,60,0
13,0,36,1,2578,58,355,21,1,1,36,1525.44,1372.896,202.544,0
13,0,37,1,4323,64,7,32,1,1,34,279.785,251.8065,77.9785,0
6,0,37,1,2518,56,7,30,1,1,43,147.33,132.597,64.733,0
14,0,37,2,3900,80,28,25,1,1,41,271.2,244.08,77.12,0
7,0,37,1,2485,37,281,15,1,1,42,1224.88,1102.392,172.488,0
16,0,36,3,9240,119,140,40,1,1,34,934.36,840.924,143.436,0
10,0,37,1,13898,167,7,41,1,1,37,590.6,531.54,109.06,0
10,0,37,2,4640,81,7,22,1,1,33,216.84,195.156,71.684,0
9,0,37,1,6043,93,7,9,1,1,35,273.44,246.096,77.344,0
12,0,37,0,2363,52,7,14,1,2,40,124.6,112.14,62.46,0
28,0,37,4,15265,223,50,29,2,1,40,819.52,737.568,131.952,0
7,0,37,2,3220,25,479,5,1,1,37,2045.8,1841.22,254.58,0
12,0,36,1,15610,180,146,27,1,1,37,1367.55,1230.795,186.755,0
6,0,36,2,6625,84,182,23,1,1,31,996.36,896.724,149.636,0
5,0,36,0,1000,12,7,8,1,2,36,77.04,69.336,60,0
5,0,37,0,835,12,9,5,1,2,34,69.88,62.892,60,0
5,0,36,0,305,6,7,2,1,2,34,45.495,40.9455,60,1
6,0,36,1,7633,125,380,40,1,1,43,1830.32,1647.288,233.032,0
10,0,36,2,11590,152,7,44,1,1,31,311.05,279.945,81.105,0
11,0,36,2,6843,73,104,34,1,1,42,779.22,701.298,127.922,0
26,1,32,0,1080,45,12,14,1,2,41,93,83.7,60,1
24,0,35,9,10560,91,7,39,1,1,30,170.265,153.2385,67.0265,0
16,0,35,2,5943,96,22,21,1,1,37,370.755,333.6795,87.0755,1
5,0,33,1,2965,20,7,11,1,1,34,147.4,132.66,64.74,0
12,1,34,0,3115,39,7,13,1,2,33,154.16,138.744,65.416,1
12,0,35,0,2393,42,30,28,1,2,31,135.875,122.2875,63.5875,1
5,1,35,0,305,6,7,2,1,2,42,40.44,36.396,60,1
5,0,35,1,1793,23,7,3,1,1,32,62.9,56.61,60,0
6,0,32,2,6910,95,10,19,1,1,31,120.075,108.0675,62.0075,0
5,0,35,,305,6,7,2,1,2,32,25.275,22.7475,60,1
5,0,35,1,305,6,7,2,1,1,32,15.165,13.6485,60,0
28,0,30,4,16200,236,7,77,2,1,41,771.12,694.008,127.112,0
9,0,33,4,7090,114,267,30,2,1,43,1356.16,1220.544,185.616,0
5,0,35,1,3843,80,7,25,1,1,40,184.92,166.428,68.492,0
6,0,34,0,1790,42,34,17,1,2,38,209.28,188.352,70.928,0
9,0,35,1,2905,51,171,20,1,1,37,902.52,812.268,140.252,0
7,0,26,2,1440,34,189,8,2,1,34,814.96,733.464,131.496,0
7,0,25,1,1693,37,26,65,1,1,30,64.95,58.455,60,0
14,0,26,0,825,23,7,4,1,2,32,61.92,55.728,60,0
5,0,25,0,305,6,17,2,1,2,35,50.275,45.2475,60,0
13,0,24,1,1350,30,15,10,1,1,30,129.6,116.64,62.96,0
5,0,24,1,3350,59,7,20,1,1,30,164.36,147.924,66.436,0
5,0,17,1,1820,24,24,11,1,1,32,169.76,152.784,66.976,0
19,0,16,2,6518,139,81,39,2,1,30,664.065,597.6585,116.4065,0
15,0,14,1,9058,169,69,37,1,1,31,241.905,217.7145,74.1905,0
11,0,15,4,2978,43,27,16,1,1,41,228.84,205.956,72.884,0
5,0,8,2,4515,38,211,7,1,1,30,1026.12,923.508,152.612,0
6,1,8,2,1613,17,7,4,1,1,39,93.2,83.88,60,1
17,0,40,3,5275,87,33,34,1,1,40,346.48,311.832,84.648,0
9,0,41,0,1223,21,35,21,1,2,42,189.76,170.784,68.976,0
19,0,39,3,3358,76,387,41,1,1,43,1685.36,1516.824,218.536,0
19,0,40,3,5103,82,29,52,1,1,42,444.675,400.2075,94.4675,0
12,0,40,3,3298,74,30,50,1,1,32,286.74,258.066,78.674,0
20,0,40,4,4680,98,60,45,1,1,30,431.12,388.008,93.112,0
13,0,40,3,3265,55,313,35,1,1,43,865.5,778.95,136.55,0
22,1,39,5,10020,137,172,60,1,1,32,1094.28,984.852,159.428,0
16,0,40,3,14678,185,28,61,1,1,42,706.52,635.868,120.652,0
16,0,40,4,5420,99,30,42,1,1,30,340.76,306.684,84.076,0
15,0,40,3,6823,111,35,29,1,1,41,417.36,375.624,91.736,0
18,0,40,0,3143,70,36,34,1,2,32,272.52,245.268,77.252,0
34,1,40,6,16045,241,82,49,2,1,42,979.44,881.496,147.944,0
13,0,40,4,4000,43,511,25,1,1,44,1378.575,1240.7175,187.8575,0
18,0,39,3,16390,198,178,47,1,1,31,1547.46,1392.714,204.746,0
12,0,39,4,7405,102,214,43,1,1,31,1156.28,1040.652,165.628,0
9,0,39,0,1780,30,28,28,1,2,41,207.45,186.705,70.745,0
11,0,40,0,1615,30,41,25,1,2,43,229.8,206.82,72.98,0
9,1,39,0,905,16,28,17,1,2,33,167.445,150.7005,66.7445,1
12,0,39,3,8413,143,412,60,1,1,31,1990.24,1791.216,249.024,0
16,0,39,4,12370,170,39,64,1,1,36,411,369.9,91.1,0
17,0,39,4,7623,91,136,54,2,1,35,959.13,863.217,145.913,0
32,1,35,0,1860,63,44,34,1,2,34,252.92,227.628,75.292,1
30,0,38,1,11340,109,29,59,1,1,40,215.235,193.7115,71.5235,0
22,0,38,4,6723,114,54,41,1,1,35,489.48,440.532,98.948,0
10,0,36,3,3745,38,28,31,1,1,44,263.32,236.988,76.332,0
18,1,37,0,3895,57,37,33,1,2,40,306.08,275.472,80.608,1
18,0,38,0,3173,60,62,48,1,2,39,235.825,212.2425,73.5825,1
9,0,38,0,1038,18,28,19,1,2,38,154.24,138.816,65.424,1
10,0,38,3,2573,41,28,23,1,1,43,135.35,121.815,63.535,0
12,0,35,4,7690,113,42,39,1,1,40,180.045,162.0405,68.0045,0
9,0,38,0,1533,23,37,21,1,2,42,131.4,118.26,63.14,1
9,0,38,4,1243,20,32,19,1,1,37,66.945,60.2505,60,0
34,0,33,6,16980,254,28,97,2,1,43,901.53,811.377,140.153,0
15,0,36,6,7870,132,299,50,2,1,38,1516.08,1364.472,201.608,0
11,0,38,3,4623,98,30,45,1,1,51,308.84,277.956,80.884,0
12,1,37,0,2570,60,66,37,1,2,53,230.75,207.675,73.075,1
15,0,38,3,3685,69,203,40,1,1,48,1082.43,974.187,158.243,0
13,0,29,4,2220,52,221,28,2,1,59,974.88,877.392,147.488,0
13,0,28,3,2473,55,58,85,1,1,48,124.92,112.428,62.492,0
20,0,29,0,1605,41,38,24,1,2,59,217.84,196.056,71.784,0
9,0,28,0,1730,26,49,20,1,2,47,166.4,149.76,66.64,0
19,0,27,3,2130,48,47,30,1,1,49,309.51,278.559,80.951,0
11,0,27,3,4130,77,36,40,1,1,45,312.28,281.052,81.228,0
11,0,20,3,2600,42,56,31,1,1,55,329.68,296.712,82.968,0
25,0,19,4,7298,157,113,59,2,1,59,843.975,759.5775,134.3975,0
21,0,17,3,9838,187,101,57,1,1,58,301.875,271.6875,80.1875,0
17,0,18,6,3758,61,59,36,2,1,53,388.76,349.884,88.876,0
11,0,11,4,5295,56,243,27,2,1,50,1186.04,1067.436,168.604,0
12,1,11,4,2393,35,28,24,1,1,58,209.12,188.208,70.912,1
9,0,40,0,4075,67,7,4,1,1,47,193.68,174.312,69.368,0
5,0,41,0,305,6,7,2,1,2,51,40.44,36.396,60,0
11,0,39,0,2158,56,345,11,1,1,52,1468.56,1321.704,196.856,0
11,0,40,0,3903,62,7,22,1,1,57,256.575,230.9175,75.6575,0
5,0,40,0,2098,54,7,20,1,1,58,128.34,115.506,62.834,0
12,0,40,0,3480,78,18,15,1,1,54,214.32,192.888,71.432,0
5,0,40,0,2065,35,271,5,1,1,45,1168,1051.2,166.8,0
14,0,39,1,8820,117,130,30,1,1,53,877.48,789.732,137.748,0
8,0,40,0,13478,165,7,31,1,1,54,573.72,516.348,107.372,0
8,0,40,0,4220,79,7,12,1,1,45,199.96,179.964,69.996,0
7,0,40,1,5623,91,7,17,1,1,47,256.56,230.904,75.656,0
10,0,40,0,1943,50,7,4,1,2,49,107.72,96.948,60.772,0
26,0,40,2,14845,221,40,19,1,1,59,762.64,686.376,126.264,0
5,0,40,1,2800,23,469,9,1,1,49,1988.92,1790.028,248.892,0
10,0,39,0,15190,178,136,17,1,1,56,1303.56,1173.204,180.356,0
5,0,39,0,6205,82,172,13,1,1,46,939.48,845.532,143.948,0
5,0,39,0,580,10,7,2,1,2,59,58.05,52.245,60,0
5,0,40,0,415,10,7,2,1,2,55,45,40.5,60,0
5,0,39,0,305,6,7,2,1,2,57,45.495,40.9455,60,1
5,0,39,0,7213,123,370,30,1,1,56,1773.44,1596.096,227.344,0
8,0,39,0,11170,150,7,34,1,1,46,300.5,270.45,80.05,0
9,0,39,0,6423,71,94,24,1,1,56,715.23,643.707,121.523,0
24,0,35,0,660,43,7,4,1,2,48,56.12,50.508,60,1
22,0,38,7,10140,89,7,29,1,1,51,163.935,147.5415,66.3935,0
14,0,38,0,5523,94,12,11,1,1,48,306.765,276.0885,80.6765,1
5,0,36,1,2545,18,7,6,1,1,49,130.52,117.468,63.052,0
10,0,37,0,2695,37,7,3,1,2,57,137.28,123.552,63.728,1
10,0,38,0,1973,40,20,18,1,2,48,160.52,144.468,66.052,1
5,1,38,0,305,6,7,2,1,2,49,40.44,36.396,60,1
5,0,38,1,1373,21,7,2,1,1,54,52.35,47.115,60,0
5,0,35,0,6490,93,7,9,1,1,53,109.245,98.3205,60.9245,0
5,0,38,0,305,6,7,2,1,2,46,25.275,22.7475,60,1
5,0,38,0,305,6,7,2,1,1,54,15.165,13.6485,60,0
26,0,33,2,15780,234,7,67,1,1,46,752.13,676.917,125.213,0
7,0,36,2,6670,-112,257,20,2,1,59,1299.28,1169.352,179.928,0
5,0,38,0,3423,78,7,15,1,1,46,168.04,151.236,66.804,0
5,0,37,0,1370,40,24,7,1,2,49,152.4,137.16,65.24,0
7,0,38,0,2485,49,161,10,1,1,54,838.53,754.677,133.853,0
5,0,29,1,1020,32,179,2,2,1,46,758.08,682.272,125.808,0
5,0,28,0,1273,35,16,55,1,1,48,72.7,65.43,60,0
