complains,subs_len,charge_amount,seconds_of_use,freq_of_use,freq_of_sms,distinct_call_nums,tariff_plan,status,age,customer_value,Churn
0,35,1,1793,23.0,7.0,3.0,1,1,32,62.9,0
0,32,2,6910,95.0,10.0,19.0,1,1,31,120.075,0
0,35,0,305,6.0,7.0,2.0,1,2,32,25.275,1
0,35,1,305,6.0,7.0,2.0,1,1,32,15.165,0
0,30,4,16200,236.0,7.0,77.0,2,1,41,771.12,0
0,33,4,7090,114.0,267.0,30.0,2,1,43,1356.16,0
0,35,1,3843,80.0,7.0,25.0,1,1,40,184.92,0
0,34,0,1790,42.0,34.0,17.0,1,2,38,209.28,0
0,35,1,2905,51.0,171.0,20.0,1,1,37,902.52,0
0,26,2,1440,34.0,189.0,8.0,2,1,34,814.96,0
0,25,1,1693,37.0,26.0,65.0,1,1,30,64.95,0
0,26,0,825,23.0,7.0,4.0,1,2,32,61.92,0
0,25,0,305,6.0,17.0,2.0,1,2,35,50.275,0
0,24,1,1350,30.0,15.0,10.0,1,1,30,129.6,0
0,24,1,3350,59.0,7.0,20.0,1,1,30,164.36,0
0,17,1,1820,24.0,24.0,11.0,1,1,32,169.76,0
0,16,2,6518,139.0,81.0,39.0,2,1,30,664.065,0
0,14,1,9058,169.0,69.0,37.0,1,1,31,241.905,0
0,15,4,2978,43.0,27.0,16.0,1,1,41,228.84,0
0,8,2,4515,38.0,211.0,7.0,1,1,30,1026.12,0
1,8,2,1613,17.0,7.0,4.0,1,1,39,93.2,1
0,40,3,5275,87.0,33.0,34.0,1,1,40,346.48,0
0,41,0,1223,21.0,35.0,21.0,1,2,42,189.76,0
0,39,3,3358,76.0,387.0,41.0,1,1,43,1685.36,0
0,40,3,5103,82.0,29.0,52.0,1,1,42,444.675,0
0,40,3,3298,74.0,30.0,50.0,1,1,32,286.74,0
0,40,4,4680,98.0,60.0,45.0,1,1,30,431.12,0
0,40,3,3265,55.0,313.0,35.0,1,1,43,865.5,0
1,39,5,10020,137.0,172.0,60.0,1,1,32,1094.28,0
0,40,3,14678,185.0,28.0,61.0,1,1,42,706.52,0
0,40,4,5420,99.0,30.0,42.0,1,1,30,340.76,0
0,40,3,6823,111.0,35.0,29.0,1,1,41,417.36,0
0,40,0,3143,70.0,36.0,34.0,1,2,32,272.52,0
1,40,6,16045,241.0,82.0,49.0,2,1,42,979.44,0
0,40,4,4000,43.0,511.0,25.0,1,1,44,1378.575,0
0,39,3,16390,198.0,178.0,47.0,1,1,31,1547.46,0
0,39,4,7405,102.0,214.0,43.0,1,1,31,1156.28,0
0,39,0,1780,30.0,28.0,28.0,1,2,41,207.45,0
0,40,0,1615,30.0,41.0,25.0,1,2,43,229.8,0
1,39,0,905,16.0,28.0,17.0,1,2,33,167.445,1
0,39,3,8413,143.0,412.0,60.0,1,1,31,1990.24,0
0,39,4,12370,170.0,39.0,64.0,1,1,36,411.0,0
0,39,4,7623,91.0,136.0,54.0,2,1,35,959.13,0
1,35,0,1860,63.0,44.0,34.0,1,2,34,252.92,1
0,38,1,11340,109.0,29.0,59.0,1,1,40,215.235,0
0,38,4,6723,114.0,54.0,41.0,1,1,35,489.48,0
0,36,3,3745,38.0,28.0,31.0,1,1,44,263.32,0
1,37,0,3895,57.0,37.0,33.0,1,2,40,306.08,1
0,38,0,3173,60.0,62.0,48.0,1,2,39,235.825,1
0,38,0,1038,18.0,28.0,19.0,1,2,38,154.24,1
0,38,3,2573,41.0,28.0,23.0,1,1,43,135.35,0
0,35,4,7690,113.0,42.0,39.0,1,1,40,180.045,0
0,38,0,1533,23.0,37.0,21.0,1,2,42,131.4,1
0,38,4,1243,20.0,32.0,19.0,1,1,37,66.945,0
0,33,6,16980,254.0,28.0,97.0,2,1,43,901.53,0
0,36,6,7870,132.0,299.0,50.0,2,1,38,1516.08,0
0,38,3,4623,98.0,30.0,45.0,1,1,51,308.84,0
1,37,0,2570,60.0,66.0,37.0,1,2,53,230.75,1
0,38,3,3685,69.0,203.0,40.0,1,1,48,1082.43,0
0,29,4,2220,52.0,221.0,28.0,2,1,59,974.88,0
0,28,3,2473,55.0,58.0,85.0,1,1,48,124.92,0
0,29,0,1605,41.0,38.0,24.0,1,2,59,217.84,0
0,28,0,1730,26.0,49.0,20.0,1,2,47,166.4,0
0,27,3,2130,48.0,47.0,30.0,1,1,49,309.51,0
0,27,3,4130,77.0,36.0,40.0,1,1,45,312.28,0
0,20,3,2600,42.0,56.0,31.0,1,1,55,329.68,0
0,19,4,7298,157.0,113.0,59.0,2,1,59,843.975,0
0,17,3,9838,187.0,101.0,57.0,1,1,58,301.875,0
0,18,6,3758,61.0,59.0,36.0,2,1,53,388.76,0
0,11,4,5295,56.0,243.0,27.0,2,1,50,1186.04,0
1,11,4,2393,35.0,28.0,24.0,1,1,58,209.12,1
0,40,0,4075,67.0,7.0,4.0,1,1,47,193.68,0
0,41,0,305,6.0,7.0,2.0,1,2,51,40.44,0
0,39,0,2158,56.0,345.0,11.0,1,1,52,1468.56,0
0,40,0,3903,62.0,7.0,22.0,1,1,57,256.575,0
0,40,0,2098,54.0,7.0,20.0,1,1,58,128.34,0
0,40,0,3480,78.0,18.0,15.0,1,1,54,214.32,0
0,40,0,2065,35.0,271.0,5.0,1,1,45,1168.0,0
0,39,1,8820,117.0,130.0,30.0,1,1,53,877.48,0
0,40,0,13478,165.0,7.0,31.0,1,1,54,573.72,0
0,40,0,4220,79.0,7.0,12.0,1,1,45,199.96,0
0,40,1,5623,91.0,7.0,17.0,1,1,47,256.56,0
0,40,0,1943,50.0,7.0,4.0,1,2,49,107.72,0
0,40,2,14845,221.0,40.0,19.0,1,1,59,762.64,0
0,40,1,2800,23.0,469.0,9.0,1,1,49,1988.92,0
0,39,0,15190,178.0,136.0,17.0,1,1,56,1303.56,0
0,39,0,6205,82.0,172.0,13.0,1,1,46,939.48,0
0,39,0,580,10.0,7.0,2.0,1,2,59,58.05,0
0,40,0,415,10.0,7.0,2.0,1,2,55,45.0,0
0,39,0,305,6.0,7.0,2.0,1,2,57,45.495,1
0,39,0,7213,123.0,370.0,30.0,1,1,56,1773.44,0
0,39,0,11170,150.0,7.0,34.0,1,1,46,300.5,0
0,39,0,6423,71.0,94.0,24.0,1,1,56,715.23,0
0,35,0,660,43.0,7.0,4.0,1,2,48,56.12,1
0,38,7,10140,89.0,7.0,29.0,1,1,51,163.935,0
0,38,0,5523,94.0,12.0,11.0,1,1,48,306.765,1
0,36,1,2545,18.0,7.0,6.0,1,1,49,130.52,0
0,37,0,2695,37.0,7.0,3.0,1,2,57,137.28,1
0,38,0,1973,40.0,20.0,18.0,1,2,48,160.52,1
1,38,0,305,6.0,7.0,2.0,1,2,49,40.44,1
0,38,1,1373,21.0,7.0,2.0,1,1,54,52.35,0
0,35,0,6490,93.0,7.0,9.0,1,1,53,109.245,0
0,38,0,305,6.0,7.0,2.0,1,2,46,25.275,1
0,38,0,305,6.0,7.0,2.0,1,1,54,15.165,0
0,33,2,15780,234.0,7.0,67.0,1,1,46,752.13,0
0,36,2,6670,112.0,257.0,20.0,2,1,59,1299.28,0
0,38,0,3423,78.0,7.0,15.0,1,1,46,168.04,0
0,37,0,1370,40.0,24.0,7.0,1,2,49,152.4,0
0,38,0,2485,49.0,161.0,10.0,1,1,54,838.53,0
0,29,1,1020,32.0,179.0,2.0,2,1,46,758.08,0
0,28,0,1273,35.0,16.0,55.0,1,1,48,72.7,0
0,29,0,405,21.0,7.0,2.0,1,2,57,45.04,0
0,28,0,305,6.0,7.0,2.0,1,2,49,25.275,0
0,27,1,930,28.0,7.0,2.0,1,1,55,74.61,0
0,27,0,2930,57.0,7.0,10.0,1,1,46,147.48,0
0,20,1,1400,22.0,14.0,2.0,1,1,52,126.99,0
0,19,0,6098,137.0,71.0,29.0,2,1,58,600.075,0
0,17,0,8638,167.0,59.0,27.0,1,1,55,220.575,0
0,18,2,2558,41.0,17.0,6.0,1,1,55,171.96,0
0,11,1,4095,36.0,201.0,25.0,1,1,59,969.24,0
1,11,1,1193,15.0,7.0,2.0,1,1,58,76.32,1
0,41,2,4790,83.0,44.0,23.0,1,1,50,370.92,0
0,42,0,738,17.0,46.0,10.0,1,2,51,214.2,0
0,40,2,2873,72.0,398.0,30.0,1,1,45,1709.8,0
0,41,2,4618,78.0,40.0,41.0,1,1,52,478.28,0
0,41,2,2813,70.0,41.0,39.0,1,1,50,314.235,0
0,41,3,4195,94.0,71.0,34.0,1,1,47,455.56,0
0,41,2,2780,51.0,324.0,24.0,1,1,47,880.775,0
0,40,4,9535,133.0,183.0,49.0,1,1,45,1118.72,0
0,41,2,14193,181.0,39.0,50.0,1,1,53,730.96,0
0,41,3,4935,95.0,41.0,31.0,1,1,54,228.25,0
0,41,2,6338,107.0,46.0,18.0,1,1,55,441.8,0
1,41,0,2658,66.0,47.0,23.0,1,2,46,185.6,0
0,41,5,15560,237.0,93.0,38.0,1,1,46,1003.88,0
0,41,3,3515,39.0,522.0,14.0,1,1,46,1393.85,0
0,40,2,15905,194.0,189.0,36.0,1,1,51,1399.96,0
0,40,3,6920,98.0,225.0,32.0,1,1,58,737.95,0
0,40,0,1295,26.0,39.0,17.0,1,2,47,208.84,0
0,41,0,1130,26.0,52.0,14.0,1,2,59,254.24,0
0,40,0,420,12.0,39.0,6.0,1,2,58,173.28,1
0,40,2,7928,139.0,423.0,49.0,1,1,56,2014.68,0
0,40,3,11885,166.0,50.0,53.0,1,1,50,426.275,0
0,40,3,7138,87.0,147.0,43.0,1,1,54,877.0,0
1,36,0,1375,59.0,55.0,23.0,1,2,49,277.36,1
0,39,10,10855,105.0,40.0,48.0,2,1,51,224.4,0
0,39,3,6238,110.0,65.0,30.0,1,1,56,513.92,0
0,37,2,3260,34.0,39.0,20.0,1,1,51,179.85,0
0,38,0,3410,53.0,48.0,22.0,1,2,56,330.52,1
1,39,0,2688,56.0,73.0,37.0,1,2,56,251.1,1
0,39,0,553,14.0,39.0,8.0,1,2,50,178.68,1
0,39,2,2088,37.0,39.0,12.0,1,1,57,150.625,0
0,36,3,7205,109.0,53.0,28.0,1,1,45,189.21,0
0,39,0,1048,19.0,48.0,10.0,1,2,46,146.675,1
0,39,3,758,16.0,43.0,8.0,1,1,55,76.11,0
0,34,5,16495,250.0,39.0,86.0,2,1,53,929.025,0
0,37,5,7385,128.0,310.0,39.0,2,1,54,1540.52,0
0,39,2,4138,94.0,41.0,34.0,1,1,54,333.28,0
0,38,0,2085,56.0,77.0,26.0,1,2,50,246.025,0
0,39,2,3200,65.0,214.0,29.0,1,1,58,986.6,0
0,30,3,1735,48.0,232.0,17.0,2,1,55,999.32,0
0,29,2,1988,51.0,69.0,74.0,1,1,50,134.085,0
0,30,0,1120,37.0,49.0,13.0,1,2,58,242.28,0
0,29,0,1245,22.0,60.0,9.0,1,2,45,181.675,0
0,28,2,1645,44.0,58.0,19.0,1,1,57,337.005,0
0,28,2,3645,73.0,47.0,29.0,1,1,59,210.45,0
0,21,2,2115,38.0,67.0,20.0,1,1,53,354.12,0
0,20,3,6813,153.0,124.0,48.0,2,1,51,871.47,0
0,18,2,9353,183.0,112.0,46.0,1,1,50,311.04,0
0,19,5,3273,57.0,70.0,25.0,1,1,57,258.25,0
0,12,3,4810,52.0,254.0,16.0,1,1,49,1210.48,0
1,12,3,1908,31.0,39.0,13.0,1,1,52,233.56,1
0,39,0,4560,71.0,7.0,15.0,1,1,47,239.895,0
0,40,0,305,6.0,7.0,2.0,1,2,52,45.495,0
0,38,0,2643,60.0,334.0,22.0,1,1,57,1624.635,0
0,39,0,4388,66.0,7.0,33.0,1,1,56,283.47,0
0,39,0,2583,58.0,7.0,31.0,1,1,47,183.755,0
0,39,1,3965,82.0,7.0,26.0,1,1,57,189.88,0
0,39,0,2550,39.0,260.0,16.0,1,1,49,1143.56,0
0,38,2,9305,121.0,119.0,41.0,1,1,46,853.04,0
0,39,0,13963,169.0,7.0,42.0,1,1,51,593.28,0
0,39,1,4705,83.0,7.0,23.0,1,1,52,219.52,0
0,39,0,6108,95.0,7.0,10.0,1,1,54,310.635,0
1,39,0,2428,54.0,7.0,15.0,1,2,45,127.28,0
0,39,3,15330,225.0,29.0,30.0,1,1,54,738.2,0
0,39,1,3285,27.0,458.0,6.0,1,1,49,1964.48,0
0,38,0,15675,182.0,125.0,28.0,1,1,56,1276.065,0
0,38,1,6690,86.0,161.0,24.0,1,1,55,915.04,0
0,38,0,1065,14.0,7.0,9.0,1,2,53,80.055,0
0,39,0,900,14.0,7.0,6.0,1,2,48,72.63,0
0,38,0,305,6.0,7.0,2.0,1,2,58,45.495,1
0,38,0,7698,127.0,359.0,41.0,1,1,48,1967.625,0
0,38,1,11655,154.0,7.0,45.0,1,1,54,500.36,0
0,38,1,6908,75.0,83.0,35.0,1,1,47,687.735,0
1,34,0,1145,47.0,7.0,15.0,1,2,49,85.14,1
0,37,8,10625,93.0,7.0,40.0,1,1,49,285.45,0
0,37,1,6008,98.0,7.0,22.0,1,1,56,306.27,1
0,35,0,3030,22.0,7.0,12.0,1,1,56,150.08,0
0,36,0,3180,41.0,7.0,14.0,1,2,54,156.84,1
0,37,0,2458,44.0,9.0,29.0,1,2,51,136.08,1
1,37,0,305,69.49568827850527,7.0,2.0,1,2,56,40.44,1
0,37,0,1858,25.0,7.0,4.0,1,1,48,103.32,0
0,34,1,6975,97.0,7.0,20.0,1,1,57,194.3,0
0,37,0,818,7.0,7.0,2.0,1,2,50,38.125,1
0,37,1,305,6.0,7.0,2.0,1,1,54,15.165,0
0,32,3,16265,238.0,7.0,78.0,1,1,55,774.135,0
0,35,3,7155,116.0,246.0,31.0,2,1,56,1434.195,0
0,37,0,3908,82.0,7.0,26.0,1,1,48,211.05,0
0,36,0,1855,44.0,13.0,18.0,1,2,53,127.96,0
0,37,0,2970,53.0,150.0,21.0,1,1,51,811.035,0
0,28,1,1505,36.0,168.0,9.0,2,1,54,825.345,0
0,27,0,1758,39.0,7.0,66.0,1,1,48,62.425,0
0,28,0,890,25.0,7.0,5.0,1,2,46,72.675,0
0,27,0,1015,10.0,7.0,2.0,1,2,57,43.125,0
0,26,0,1415,32.0,7.0,11.0,1,1,54,96.615,0
0,26,0,3415,61.0,7.0,21.0,1,1,55,167.04,0
0,19,0,1885,26.0,7.0,12.0,1,1,51,117.495,0
0,18,1,6583,141.0,60.0,40.0,2,1,51,699.82,0
0,16,0,9123,171.0,48.0,38.0,1,1,49,352.35,0
0,17,3,3043,45.0,7.0,17.0,1,1,52,151.52,0
0,10,1,4580,40.0,190.0,8.0,1,1,47,944.8,0
0,10,1,1678,19.0,7.0,5.0,1,1,51,95.88,1
0,40,1,4865,78.0,21.0,22.0,1,1,47,281.72,0
0,41,0,813,12.0,23.0,9.0,1,2,46,125.0,0
0,39,1,2948,67.0,375.0,29.0,1,1,55,1620.6,0
0,40,1,4693,73.0,17.0,40.0,1,1,58,355.63,0
0,40,1,2888,65.0,18.0,38.0,1,1,53,213.885,0
0,40,2,4270,89.0,48.0,33.0,1,1,55,366.36,0
0,40,1,2855,46.0,301.0,23.0,1,1,56,1320.04,0
0,39,3,9610,128.0,160.0,48.0,1,1,46,1029.52,0
0,40,1,14268,176.0,16.0,49.0,1,1,47,641.76,0
0,40,2,5010,90.0,18.0,30.0,1,1,54,276.0,0
0,40,1,6413,102.0,23.0,17.0,1,1,58,352.6,0
0,40,0,2733,61.0,24.0,22.0,1,2,56,207.76,0
1,40,4,15635,232.0,70.0,37.0,1,1,50,914.68,0
0,40,2,3590,34.0,499.0,13.0,1,1,49,2140.96,0
0,39,1,15980,189.0,166.0,35.0,1,1,59,1474.605,0
0,39,2,6995,93.0,202.0,31.0,1,1,46,1091.52,0
0,39,0,1370,21.0,16.0,16.0,1,2,45,134.595,0
0,40,0,1205,21.0,29.0,13.0,1,2,56,165.04,0
0,39,0,495,7.0,16.0,5.0,1,2,45,94.59,1
0,39,1,8003,134.0,400.0,48.0,1,1,58,1925.48,0
0,39,0,11960,161.0,27.0,52.0,1,1,54,370.525,0
0,39,2,7213,82.0,124.0,42.0,1,1,59,886.275,0
1,35,0,1450,54.0,32.0,22.0,1,2,56,188.16,1
0,38,9,10930,100.0,17.0,47.0,1,1,51,190.95,0
0,38,2,6313,105.0,42.0,29.0,1,1,55,477.81,0
0,36,1,3335,29.0,16.0,19.0,1,1,47,198.56,0
1,37,0,3485,48.0,25.0,21.0,1,2,56,241.32,1
1,38,0,2763,51.0,50.0,36.0,1,2,52,195.35,1
0,38,0,628,9.0,16.0,7.0,1,2,55,89.48,1
0,38,1,2163,32.0,16.0,11.0,1,1,55,94.875,0
0,35,2,7280,104.0,30.0,27.0,1,1,50,155.76,0
0,38,0,1123,14.0,25.0,9.0,1,2,50,90.925,1
0,38,2,833,11.0,20.0,7.0,1,1,55,42.66,0
0,33,4,16570,245.0,16.0,85.0,2,1,54,828.675,0
0,36,4,7460,123.0,287.0,38.0,2,1,57,1451.32,0
0,38,1,4213,89.0,18.0,33.0,1,1,56,244.08,0
0,37,0,2160,51.0,54.0,25.0,1,2,59,304.44,0
0,38,1,3275,60.0,191.0,28.0,1,1,49,1009.575,0
0,29,2,1810,43.0,209.0,16.0,2,1,55,910.12,0
0,28,1,2063,46.0,46.0,73.0,1,1,50,100.635,0
0,29,0,1195,32.0,26.0,12.0,1,2,49,153.08,0
0,28,0,1320,17.0,37.0,8.0,1,2,52,125.925,0
0,27,1,1720,39.0,35.0,18.0,1,1,45,236.655,0
0,27,1,3720,68.0,24.0,28.0,1,1,55,247.52,0
0,20,1,2190,33.0,44.0,19.0,1,1,48,264.92,0
0,19,2,6887,148.0,101.0,47.0,2,1,57,771.075,0
0,17,1,9427,178.0,89.0,45.0,1,1,53,277.575,0
0,18,4,3347,52.0,47.0,24.0,1,1,50,323.96,0
0,11,2,4885,47.0,231.0,15.0,1,1,48,1121.28,0
1,11,2,1982,26.0,16.0,12.0,1,1,58,144.32,1
0,40,1,4485,76.0,3.0,16.0,1,1,58,194.44,0
0,41,0,433,10.0,5.0,3.0,1,2,52,37.72,0
0,39,1,2568,65.0,357.0,23.0,1,1,51,1533.32,0
0,40,1,4313,71.0,0.0,34.0,1,1,48,241.12,0
0,40,1,2508,63.0,0.0,32.0,1,1,57,115.695,0
0,40,2,3890,87.0,30.0,27.0,1,1,47,279.08,0
0,40,1,2475,44.0,283.0,17.0,1,1,53,1232.76,0
0,39,3,9230,126.0,142.0,42.0,1,1,54,942.24,0
0,40,1,13888,174.0,0.0,43.0,1,1,57,562.48,0
0,40,2,4630,88.0,0.0,24.0,1,1,57,188.72,0
0,40,1,6033,100.0,5.0,11.0,1,1,56,265.32,0
1,40,0,2353,59.0,6.0,16.0,1,2,57,120.48,0
0,40,4,15255,230.0,52.0,31.0,1,1,47,827.4,0
0,40,2,3210,32.0,481.0,7.0,1,1,53,2053.68,0
0,39,1,15600,187.0,148.0,29.0,1,1,52,1376.415,0
0,39,2,6615,91.0,184.0,25.0,1,1,55,1004.24,0
0,39,0,990,19.0,0.0,10.0,1,2,56,45.405,0
0,40,0,825,19.0,11.0,7.0,1,2,53,77.76,0
0,39,0,0,0.0,0.0,0.0,1,2,56,0.0,1
0,39,1,7623,132.0,382.0,42.0,1,1,54,1838.2,0
0,39,2,11580,159.0,9.0,46.0,1,1,51,315.975,0
0,39,2,6833,80.0,106.0,36.0,1,1,55,788.085,0
1,35,0,1070,52.0,14.0,16.0,1,2,54,100.88,1
0,38,9,10550,98.0,0.0,41.0,1,1,58,159.72,0
0,38,2,5933,103.0,24.0,23.0,1,1,55,379.62,0
0,36,1,2955,27.0,0.0,13.0,1,1,45,119.28,0
0,37,0,3105,46.0,7.0,15.0,1,2,55,154.04,1
0,38,0,2383,49.0,32.0,30.0,1,2,59,140.8,1
0,38,0,248,7.0,0.0,1.0,1,2,57,10.2,1
0,38,1,1783,30.0,0.0,5.0,1,1,46,45.325,0
0,35,2,6900,102.0,12.0,21.0,1,1,52,123.03,0
0,38,0,743,12.0,7.0,3.0,1,2,55,36.375,1
0,38,2,453,9.0,2.0,1.0,1,1,47,9.93,0
0,33,4,16190,243.0,0.0,79.0,2,1,56,739.485,0
0,36,4,7080,121.0,269.0,32.0,2,1,49,1364.04,0
0,38,1,3833,87.0,0.0,27.0,1,1,47,156.8,0
0,37,0,1780,49.0,36.0,19.0,1,2,55,217.16,0
0,38,1,2895,58.0,173.0,22.0,1,1,59,911.385,0
0,29,2,1430,41.0,191.0,10.0,2,1,52,822.84,0
0,28,1,1683,44.0,28.0,67.0,1,1,49,67.905,0
0,29,0,815,30.0,8.0,6.0,1,2,53,65.8,0
0,28,0,940,15.0,19.0,2.0,1,2,55,71.375,0
0,27,1,1340,37.0,17.0,12.0,1,1,58,138.465,0
0,27,1,3340,66.0,6.0,22.0,1,1,50,160.24,0
0,20,1,1810,31.0,26.0,13.0,1,1,59,177.64,0
0,19,2,6507,146.0,83.0,41.0,2,1,47,672.885,0
0,17,1,9047,176.0,71.0,39.0,1,1,57,244.845,0
0,18,4,2967,50.0,29.0,18.0,1,1,48,236.68,0
0,11,2,4505,45.0,213.0,9.0,1,1,58,1034.0,0
1,11,2,1602,24.0,0.0,6.0,1,1,55,65.04,1
0,35,0,4675,71.0,4.0,18.0,1,1,59,231.57,0
0,36,0,623,5.0,6.0,5.0,1,2,50,55.26,0
0,34,0,2758,60.0,358.0,25.0,1,1,52,1737.81,0
0,35,0,4503,66.0,0.0,36.0,1,1,46,251.295,0
0,35,0,2698,58.0,1.0,34.0,1,1,46,157.08,0
0,35,1,4080,82.0,31.0,29.0,1,1,52,290.48,0
0,35,0,2665,39.0,284.0,19.0,1,1,55,1244.16,0
0,34,2,9420,121.0,143.0,44.0,1,1,54,953.64,0
0,35,0,14078,169.0,0.0,45.0,1,1,53,569.88,0
0,35,1,4820,83.0,1.0,26.0,1,1,57,200.12,0
0,35,0,6223,95.0,6.0,13.0,1,1,51,311.31,0
0,35,0,2543,54.0,7.0,18.0,1,2,52,131.88,0
0,35,3,15445,225.0,53.0,33.0,1,1,48,838.8,0
0,35,1,3400,27.0,482.0,9.0,1,1,55,2065.08,0
0,34,0,15790,182.0,149.0,31.0,1,1,54,1389.24,0
0,34,1,6805,86.0,185.0,27.0,1,1,55,1015.64,0
0,34,0,1180,14.0,0.0,12.0,1,2,45,53.73,0
0,35,0,1015,14.0,12.0,9.0,1,2,59,100.305,0
0,34,0,0,0.0,0.0,0.0,1,2,59,0.0,1
0,34,0,7813,127.0,383.0,44.0,1,1,56,2080.8,0
0,34,1,11770,154.0,10.0,48.0,1,1,53,516.96,0
0,34,1,7023,75.0,107.0,38.0,1,1,57,800.91,0
1,30,0,1260,47.0,15.0,18.0,1,2,52,126.315,1
0,33,8,10740,93.0,0.0,43.0,1,1,52,270.825,0
0,33,1,6123,98.0,25.0,25.0,1,1,45,392.445,1
0,31,0,3145,22.0,0.0,15.0,1,1,52,126.68,0
1,32,0,3295,41.0,8.0,17.0,1,2,47,165.44,1
0,33,0,2573,44.0,33.0,32.0,1,2,48,236.68,1
0,33,0,438,2.0,0.0,3.0,1,2,47,17.6,1
0,33,0,1973,25.0,0.0,7.0,1,1,48,79.92,0
0,30,1,7090,97.0,13.0,23.0,1,1,46,212.175,0
0,33,0,933,7.0,8.0,5.0,1,2,56,43.5,1
0,33,1,643,4.0,3.0,3.0,1,1,53,14.205,0
0,28,3,16380,238.0,0.0,81.0,1,1,46,747.81,0
0,31,3,7270,116.0,270.0,34.0,2,1,56,1547.37,0
0,33,0,4023,82.0,1.0,29.0,1,1,56,189.225,0
0,32,0,1970,44.0,37.0,21.0,1,2,59,228.56,0
0,33,0,3085,53.0,174.0,24.0,1,1,46,924.21,0
0,24,1,1620,36.0,192.0,12.0,2,1,59,938.52,0
0,23,0,1873,39.0,29.0,69.0,1,1,58,120.3,0
0,24,0,1005,25.0,9.0,8.0,1,2,56,86.85,0
0,23,0,1130,10.0,20.0,4.0,1,2,58,78.5,0
0,22,0,1530,32.0,18.0,14.0,1,1,51,151.29,0
0,22,0,3530,61.0,7.0,24.0,1,1,48,171.64,0
0,15,0,2000,26.0,27.0,15.0,1,1,59,212.67,0
0,14,1,6697,141.0,84.0,43.0,2,1,58,838.09,0
0,12,0,9237,171.0,72.0,41.0,1,1,53,415.2,0
0,13,3,3157,45.0,30.0,20.0,1,1,57,248.08,0
0,6,1,4695,40.0,214.0,11.0,1,1,45,1045.4,0
0,6,1,1792,19.0,0.0,8.0,1,1,58,72.44,1
0,45,2,4675,83.0,20.0,20.0,1,1,58,270.32,0
0,46,0,623,17.0,22.0,7.0,1,2,58,113.6,0
0,44,2,2758,72.0,374.0,27.0,1,1,58,1609.2,0
0,45,2,4503,78.0,16.0,38.0,1,1,59,339.955,0
0,45,2,2698,70.0,17.0,36.0,1,1,54,201.06,0
0,45,3,4080,94.0,47.0,31.0,1,1,46,354.96,0
0,45,2,2665,51.0,300.0,21.0,1,1,51,817.9,0
0,44,4,9420,133.0,159.0,46.0,1,1,54,1018.12,0
0,45,2,14078,181.0,15.0,47.0,1,1,53,630.36,0
0,45,3,4820,95.0,17.0,28.0,1,1,52,165.375,0
0,45,2,6223,107.0,22.0,15.0,1,1,55,341.2,0
0,45,0,2543,66.0,23.0,20.0,1,2,53,122.725,0
0,45,5,15445,237.0,69.0,35.0,2,1,50,903.28,0
0,45,3,0,39.0,498.0,11.0,1,1,46,1330.975,0
0,44,2,15790,194.0,165.0,33.0,1,1,46,1299.36,0
0,44,3,6805,98.0,201.0,29.0,1,1,56,675.075,0
0,44,0,1180,26.0,15.0,14.0,1,2,45,108.24,0
0,45,0,1015,26.0,28.0,11.0,1,2,45,153.64,0
0,44,0,305,12.0,15.0,3.0,1,2,54,72.68,1
0,44,2,7813,139.0,399.0,46.0,1,1,55,1914.08,0
0,44,3,11770,166.0,26.0,50.0,1,1,51,363.4,0
0,44,3,7023,87.0,123.0,40.0,1,1,45,776.4,0
1,40,0,1260,59.0,31.0,20.0,1,2,55,176.76,1
0,43,10,10740,105.0,16.0,45.0,2,1,48,186.675,0
0,43,3,6123,110.0,41.0,27.0,1,1,45,413.32,0
0,41,2,3145,34.0,15.0,17.0,1,1,51,116.975,0
1,42,0,3295,53.0,24.0,19.0,1,2,45,229.92,1
1,43,0,2573,56.0,49.0,34.0,1,2,50,188.225,1
0,43,0,438,14.0,15.0,5.0,1,2,46,78.08,1
0,43,2,1973,37.0,15.0,9.0,1,1,56,87.75,0
0,40,3,7090,109.0,29.0,25.0,1,1,45,151.485,0
0,43,0,933,19.0,24.0,7.0,1,2,57,83.8,1
0,43,3,643,16.0,19.0,5.0,1,1,48,38.385,0
0,38,5,16380,250.0,15.0,83.0,2,1,45,815.85,0
0,41,5,7270,128.0,286.0,36.0,2,1,48,1439.92,0
0,43,2,4023,94.0,17.0,31.0,1,1,56,232.68,0
0,42,0,1970,56.0,53.0,23.0,1,2,55,183.15,0
0,43,2,3085,65.0,190.0,26.0,1,1,55,886.0,0
0,34,3,1620,48.0,208.0,14.0,2,1,48,898.72,0
0,33,2,1873,51.0,45.0,71.0,1,1,49,96.36,0
0,34,0,1005,37.0,25.0,10.0,1,2,47,141.68,0
0,33,0,1130,22.0,36.0,6.0,1,2,52,118.8,0
0,32,2,1530,44.0,34.0,16.0,1,1,45,223.83,0
0,32,2,3530,73.0,23.0,26.0,1,1,52,147.575,0
0,25,2,2000,38.0,43.0,17.0,1,1,47,253.52,0
0,24,3,6697,153.0,100.0,45.0,2,1,54,758.25,0
0,22,2,9237,183.0,88.0,43.0,1,1,57,273.3,0
0,23,5,3157,57.0,46.0,22.0,1,1,46,195.35,0
0,16,3,4695,52.0,230.0,13.0,1,1,45,1109.88,0
0,16,3,1792,31.0,15.0,10.0,1,1,55,132.92,1
